"","linear","poly","radial"
"1",0.130434782608696,0.130434782608696,0.130434782608696
"2",0.163934426229508,0.158469945355191,0.180327868852459
"3",0.12568306010929,0.131147540983607,0.0983606557377049
"4",0.147540983606557,0.169398907103825,0.136612021857924
"5",0.152173913043478,0.141304347826087,0.141304347826087
