"","linear","poly","radial"
"1",0.119565217391304,0.130434782608696,0.135869565217391
"2",0.158469945355191,0.158469945355191,0.153005464480874
"3",0.12568306010929,0.114754098360656,0.087431693989071
"4",0.14207650273224,0.174863387978142,0.153005464480874
"5",0.157608695652174,0.146739130434783,0.141304347826087
