"","linear","poly","radial"
"1",0.125,0.130434782608696,0.125
"2",0.169398907103825,0.174863387978142,0.158469945355191
"3",0.114754098360656,0.120218579234973,0.0983606557377049
"4",0.14207650273224,0.174863387978142,0.147540983606557
"5",0.157608695652174,0.135869565217391,0.146739130434783
