"","linear","poly","radial"
"1",0.119565217391304,0.125,0.114130434782609
"2",0.153005464480874,0.169398907103825,0.158469945355191
"3",0.114754098360656,0.120218579234973,0.092896174863388
"4",0.14207650273224,0.174863387978142,0.147540983606557
"5",0.16304347826087,0.135869565217391,0.141304347826087
